-88,-87.41,-112.5,15,0.0,6.4659767056461845
-88,-87.448,-116,17,0.0,6.464651462236582
-88,-87.486,-122.5,19,0.0,6.463326653595768
-88.001,-87.524,-128.5,17,0.0,6.46196259848985
-88.001,-87.561,-132,13,0.0,6.460672788362847
-88.001,-87.599,-132,11,0.0,6.459347521893912
-88.001,-87.637,-130.5,12,0.0,6.458021987235066
-88.001,-87.675,-132.5,10,0.0,6.456696968625877
-88.001,-87.712,-131.5,10,0.0,6.45540632629814
-88.001,-87.75,-126.5,15,0.0,6.454080148107503
-88.001,-87.788,-120,16,0.0,6.452753704035515
-88.001,-87.826,-116,16,0.0,6.451427621596276
-88.001,-87.864,-110,18,0.0,6.450101196073571
-88.001,-87.901,-103.5,20,0.0,6.448809545467271
-88.001,-87.939,-94.5,21,0.0,6.447482592994662
-88.001,-87.977,-87.5,22,0.0,6.4461559261043035
-88.001,-88.015,-79.5,23,0.0,6.44482907517532
-88.001,-88.052,-70.5,22,0.0,6.443536925962511
-88.001,-88.09,-62,22,0.0,6.4422099444850005
-88.001,-88.128,-54.5,25,0.0,6.4408830941719355
-88.001,-88.166,-45,24,0.0,6.439555905396599
-88.001,-88.204,-37,22,0.0,6.438228927319591
-88.001,-88.241,-29.5,23,0.0,6.436936892193259
-88.002,-88.279,-20.5,21,0.0,6.435583746651497
-88.002,-88.317,-13.5,19,0.0,6.434257519210052
-88.002,-88.355,-6.5,18,0.0,6.432931269687473
-88.002,-88.393,0,17,0.0,6.4316050770357345
-88.002,-88.43,5.5,19,0.0,6.430313894016965
-88.002,-88.468,12.5,22,0.0,6.428987582273592
-88.002,-88.506,21,19,0.0,6.42766101565273
-88.002,-88.544,25.5,19,0.0,6.426335056809145
-88.002,-88.582,34.5,19,0.0,6.425008374030198
-88.002,-88.619,40,14,0.0,6.42371709810719
-88.002,-88.657,44,7,0.0,6.42239116403028
-88.002,-88.695,43.5,11,0.0,6.421065918425802
-88.002,-88.733,50,20,0.0,6.419739559340398
-88.002,-88.771,60,20,0.0,6.4184126359490685
-88.002,-88.808,66.5,16,0.0,6.417121124409693
-88.002,-88.846,72,13,0.0,6.415794877073793
-88.002,-88.884,76,12,0.0,6.414468850881847
-88.002,-88.922,80,12,0.0,6.413142811301055
-88.002,-88.96,83.5,12,0.0,6.411816837286349
-88.002,-88.998,87.5,11,0.0,6.410490772675297
-88.002,-89.035,90,12,0.0,6.409199811929515
-88.002,-89.073,95,12,0.0,6.407873568155571
-88.002,-89.111,98,12,0.0,6.40654762738191
-88.002,-89.149,101,15,0.0,6.4052216766993215
-88.002,-89.187,106,16,0.0,6.403895403195496
-88.002,-89.225,110.5,15,0.0,6.402569199319885
-88.002,-89.262,114,17,0.0,6.401278025883742
-88.002,-89.3,121.5,17,0.0,6.399951336211601
-88.002,-89.338,126.5,15,0.0,6.39862503139604
-88.002,-89.376,131.5,14,0.0,6.39729872014912
-88.002,-89.414,136,15,0.0,6.395972481428091
-88.002,-89.451,140.5,14,0.0,6.394681120098505
-88.002,-89.489,145.5,16,0.0,6.393354793168055
-88.002,-89.527,150,17,0.0,6.392028540495944
-88.002,-89.565,154.5,16,0.0,6.390702284289523
-88.002,-89.603,159.5,21,0.0,6.389375946755362
-88.002,-89.641,166,24,0.0,6.38804937172324
-88.002,-89.678,168.5,20,0.0,6.386758305033448
-88.002,-89.716,172,16,0.0,6.385432197290424
-88.002,-89.754,176,15,0.0,6.384106010533852
-88.002,-89.792,178.5,14,0.0,6.382780058852657
-88.002,-89.83,182,15,0.0,6.3814539509460575
-88.002,-89.868,186,17,0.0,6.380127765772414
-88.002,-89.905,189,19,0.0,6.378836622083812
-88.002,-89.943,194.5,21,0.0,6.377510205677067
-88.002,-89.981,198.5,22,0.0,6.376184027243865
-88.002,-90.019,203,24,0.0,6.374857773856511
-88.002,-90.057,209,25,0.0,6.373531289340469
-88.002,-90.095,216,26,0.0,6.372204652654646
-88.002,-90.132,221.5,27,0.0,6.370913138681115
-88.002,-90.17,228.5,24,0.0,6.369586512756169
-88.002,-90.208,230,23,0.0,6.36826075531695
-88.002,-90.246,232.5,24,0.0,6.366934848023796
-88.002,-90.284,237,27,0.0,6.365608634699226
-88.002,-90.322,244.5,30,0.0,6.3642819591642095
-88.002,-90.359,255,29,0.0,6.3629897032290605
-88.002,-90.397,261,25,0.0,6.36166328045726
-88.002,-90.435,266,24,0.0,6.360337024242397
-88.002,-90.473,273,23,0.0,6.3590104648863015
-88.002,-90.511,279,21,0.0,6.357684073251617
-88.002,-90.549,281,22,0.0,6.356358320205632
-88.002,-90.586,288.5,24,0.0,6.355066596607191
-88.002,-90.624,296,24,0.0,6.35374000586556
-88.002,-90.662,301.5,22,0.0,6.3524137419224544
-88.002,-90.7,305.5,23,0.0,6.351087726980963
-88.002,-90.738,310,23,0.0,6.34976164809854
-88.002,-90.775,314,21,0.0,6.348470540276267
-88.002,-90.813,318,21,0.0,6.347144569984945
-88.002,-90.851,319,21,0.0,6.345819086158556
-88.002,-90.889,320.5,21,0.0,6.344493540706042
-88.002,-90.927,323.5,22,0.0,6.343167777443782
-88.002,-90.965,328.5,22,0.0,6.341841718569375
-88.002,-91.002,331,21,0.0,6.340550945039533
-88.002,-91.04,333.5,20,0.0,6.33922531515317
-88.002,-91.078,335.5,20,0.0,6.337899783300359
-88.002,-91.116,338,20,0.0,6.336574193296655
-88.002,-91.154,342,21,0.0,6.3352483889560665
-88.002,-91.192,343.5,21,0.0,6.333922997930224
-88.002,-91.229,345.5,21,0.0,6.3326324221574595
-88.002,-91.267,348.5,21,0.0,6.331306839917509
-88.002,-91.305,350.5,21,0.0,6.329981437573126
-88.002,-91.343,352,19,0.0,6.328656137322744
-88.002,-91.381,353,20,0.0,6.3273309397488875
-88.002,-91.418,354,22,0.0,6.326040635565674
-88.002,-91.456,356,22,0.0,6.32471533087379
-88.002,-91.494,358,21,0.0,6.323390052203607
-88.002,-91.532,354.5,22,0.0,6.3220656623790505
-88.002,-91.57,355,22,0.0,6.320740672657508
-88.002,-91.607,356,22,0.0,6.31945049731476
-88.002,-91.645,357.5,21,0.0,6.318125406185816
-88.002,-91.683,357,21,0.0,6.316800657518512
-88.002,-91.721,353.5,22,0.0,6.31547640867014
-88.001,-91.759,349.5,23,0.0,6.3141175108221015
-88.001,-91.796,346,25,0.0,6.312827538593177
-88.001,-91.834,340.5,25,0.0,6.311503031811657
-88.001,-91.872,337,24,0.0,6.310178243313315
-88.001,-91.91,343,28,0.0,6.308851997864522
-88.001,-91.948,345.5,29,0.0,6.307526334117742
-88.001,-91.985,347.5,29,0.0,6.306235656586691
-88.001,-92.023,350.5,29,0.0,6.304909981272502
-88.001,-92.061,353.5,28,0.0,6.303584340678908
-88.001,-92.099,354.5,27,0.0,6.302259048941853
-88.001,-92.136,355.5,25,0.0,6.300968663654308
-88.001,-92.174,356.5,25,0.0,6.299643443303796
-88.001,-92.212,354.5,27,0.0,6.298318730322068
-88.001,-92.25,354.5,25,0.0,6.296993741401678
-88.001,-92.288,356.5,21,0.0,6.295668477122126
-88.001,-92.325,358.5,18,0.0,6.294378117223519
-88.001,-92.363,355.5,18,0.0,6.293053713938704
-88.001,-92.401,353.5,18,0.0,6.291729193804767
-88.001,-92.439,353,19,0.0,6.290404479012047
-88.001,-92.476,353.5,22,0.0,6.289114509896695
-88,-92.514,355.5,23,0.0,6.287741562828746
-88,-92.552,358.5,26,0.0,6.286415760938629
-88,-92.59,363.5,30,0.0,6.285089688327148
-88,-92.627,365,33,0.0,6.283799082191318
-88,-92.665,365,35,0.0,6.282473879757062
-88,-92.703,366.5,35,0.0,6.281148486723295
-88,-92.741,369.5,35,0.0,6.279822903670111
-88,-92.778,368.5,35,0.0,6.278532863081303
-88,-86.54,-65.5,6,0.0,6.496311985837198
-88,-86.578,-68,6,0.0,6.494987556047323
-88,-86.616,-71.5,5,0.0,6.493663234217622
-88,-86.654,-71.5,1,0.0,6.49233831568652
-88,-86.691,-71,2,0.0,6.491048139331639
-88,-86.729,-70.5,3,0.0,6.489723049056447
-88.001,-86.767,-69.5,5,0.0,6.488345500799341
-88.001,-86.804,-68.5,6,0.0,6.487055756593772
-88.001,-86.842,-69,7,0.0,6.48573134907975
-88.001,-86.88,-68,7,0.0,6.484406661785699
-88.001,-86.918,-70,7,0.0,6.483082400549793
-88.001,-86.955,-72.5,5,0.0,6.481793033073889
-88.001,-86.993,-74,5,0.0,6.480468608122973
-88.001,-87.031,-75.5,7,0.0,6.479144140792034
-88.001,-87.069,-78,11,0.0,6.477819788388912
-88.001,-87.106,-83.5,13,0.0,6.476530728246535
-88.001,-87.144,-86.5,12,0.0,6.47520637342288
-88.001,-87.182,-91,10,0.0,6.47388221362452
-88.001,-87.22,-94,9,0.0,6.472557779254455
-88.001,-87.258,-97.5,11,0.0,6.471233384348222
-88.001,-87.295,-101.5,13,0.0,6.46994389791616
-88.002,-87.333,-106,15,0.0,6.468577118195247
-88.002,-87.371,-111,16,0.0,6.4672535088591125
-88.002,-87.409,-115.5,16,0.0,6.465929784590965
-88.002,-87.446,-121.5,18,0.0,6.464641114243557
-88.002,-87.484,-127.5,17,0.0,6.4633175546057196
-88.002,-87.522,-132,13,0.0,6.461993725037122
-88.002,-87.56,-136,9,0.0,6.460669782848793
-88.002,-87.598,-136,10,0.0,6.4593451800639405
-88.002,-87.635,-136,11,0.0,6.458055403443537
-88.002,-87.673,-134.5,9,0.0,6.456730500804332
-88.002,-87.711,-131.5,10,0.0,6.455405331121361
-88.002,-87.749,-128,13,0.0,6.45408005170765
-88.002,-87.786,-124,15,0.0,6.452789525682534
-88.002,-87.824,-119,17,0.0,6.451463950972981
-88.002,-87.862,-111.5,18,0.0,6.450137954794615
-88.002,-87.9,-104.5,19,0.0,6.448812007929077
-88.002,-87.938,-98,22,0.0,6.447486110959257
-88.002,-87.976,-89,24,0.0,6.446159794263393
-88.003,-88.013,-80.5,23,0.0,6.444837788377288
-88.003,-88.051,-72,22,0.0,6.443512159670413
-88.003,-88.089,-64.5,20,0.0,6.442186661552033
-88.003,-88.127,-57.5,23,0.0,6.440861216237142
-88.003,-88.165,-48,24,0.0,6.439535354097824
-88.003,-88.202,-39,22,0.0,6.438244398799428
-88.003,-88.24,-31,23,0.0,6.4369187241636805
-88.003,-88.278,-22,22,0.0,6.435592869537694
-88.003,-88.316,-15,20,0.0,6.434267305717589
-88.003,-88.354,-8.5,17,0.0,6.432941798179594
-88.003,-88.392,-3.5,15,0.0,6.43161650424557
-88.003,-88.429,2,17,0.0,6.430325967366432
-88.003,-88.467,9,21,0.0,6.429000319218996
-88.003,-88.505,18.5,22,0.0,6.427674259446407
-88.003,-88.543,25,21,0.0,6.42634865070194
-88.003,-88.581,32.5,20,0.0,6.425022866606663
-88.003,-88.619,39.5,16,0.0,6.4236971428538
-88.003,-88.656,44,10,0.0,6.4224066527812385
-88.003,-88.694,47.5,11,0.0,6.421081443754072
-88.003,-88.732,52,17,0.0,6.419756061689994
-88.003,-88.77,58.5,18,0.0,6.418430350426864
-88.003,-88.808,64.5,16,0.0,6.417104702403135
-88.003,-88.846,69.5,14,0.0,6.415779196573453
-88.003,-88.883,73.5,14,0.0,6.4144886951707925
-88.003,-88.921,78.5,13,0.0,6.413163162334493
-88.003,-88.959,81.5,12,0.0,6.411837930170249
-88.003,-88.997,85.5,12,0.0,6.4105125290262635
-88.003,-89.035,89,11,0.0,6.409187194602202
-88.003,-89.073,92.5,12,0.0,6.407861849107672
-88.003,-89.11,94.5,12,0.0,6.406571591725966
-88.004,-89.148,97,16,0.0,6.4052355787575666
-88.004,-89.186,103,17,0.0,6.40391047508409
-88.004,-89.224,106.5,15,0.0,6.40258575452325
-88.004,-89.262,112,17,0.0,6.401260712293158
-88.004,-89.3,119.5,18,0.0,6.399935348973302
-88.004,-89.338,124,16,0.0,6.398610448887783
-88.004,-89.375,129.5,15,0.0,6.397320233100612
-88.004,-89.413,134,14,0.0,6.395995320886333
-88.004,-89.451,137.5,13,0.0,6.3946705601421865
-88.004,-89.489,141,16,0.0,6.3933457947006955
-88.004,-89.527,147.5,16,0.0,6.392020554891096
-88.004,-89.565,152,14,0.0,6.390695625047926
-88.004,-89.603,148.5,20,0.0,6.389371946265143
-88.004,-89.64,150.5,28,0.0,6.388082251159096
-88.004,-89.678,164,25,0.0,6.386755903475284
-88.004,-89.716,166.5,18,0.0,6.38543127884257
-88.004,-89.754,171.5,18,0.0,6.384106261687638
-88.004,-89.792,174,17,0.0,6.382781636357205
-88.004,-89.83,178,18,0.0,6.381456776420144
-88.004,-89.868,180.5,18,0.0,6.3801321527195105
-88.004,-89.905,184,18,0.0,6.378842222086684
-88.004,-89.943,187.5,19,0.0,6.37751744552081
-88.004,-89.981,191,21,0.0,6.376192671790217
-88.004,-90.019,197,24,0.0,6.374867509586949
-88.004,-90.057,205,24,0.0,6.373542037867978
-88.004,-90.095,206.5,27,0.0,6.372217589644352
-88.004,-90.132,212.5,31,0.0,6.370927288683747
-88.004,-90.17,218.5,29,0.0,6.369602145800635
-88.004,-90.208,221.5,26,0.0,6.368277479499427
-88.004,-90.246,226.5,26,0.0,6.366952506574307
-88.004,-90.284,232,26,0.0,6.36562746274254
-88.004,-90.322,237.5,29,0.0,6.364302426964733
-88.004,-90.36,245.5,30,0.0,6.362977007924157
-88.004,-90.397,252.5,28,0.0,6.361686600939617
-88.004,-90.435,260,28,0.0,6.360361279026586
-88.004,-90.473,266.5,26,0.0,6.359036124237875
-88.004,-90.511,272,22,0.0,6.35771113715629
-88.004,-90.549,276,22,0.0,6.356386396745286
-88.004,-90.587,283.5,24,0.0,6.355061119779839
-88.004,-90.625,288.5,25,0.0,6.353736247409907
-88.004,-90.662,294.5,26,0.0,6.352446075462879
-88.004,-90.7,297,25,0.0,6.351121621756898
-88.004,-90.738,300.5,26,0.0,6.349797025711413
-88.004,-90.776,305,26,0.0,6.348472287906839
-88.004,-90.814,308,26,0.0,6.347147800833564
-88.004,-90.852,311.5,24,0.0,6.345823251546119
-88.003,-90.89,314.5,23,0.0,6.344479202177175
-88.003,-90.927,314.5,25,0.0,6.343189431106436
-88.003,-90.965,319.5,26,0.0,6.341864035210281
-88.003,-91.003,323,23,0.0,6.340538892951363
-88.003,-91.041,325.5,22,0.0,6.339213926530049
-88.003,-91.079,328,22,0.0,6.33788897976259
-88.003,-91.117,331,24,0.0,6.336563974847205
-88.003,-91.154,334.5,25,0.0,6.335273767719674
-88.003,-91.192,335,23,0.0,6.333949196368725
-88.003,-91.23,338.5,22,0.0,6.3326241766801585
-88.003,-91.268,340,23,0.0,6.331299493075214
-88.003,-91.306,341,24,0.0,6.329974910984406
-88.003,-91.344,342.5,24,0.0,6.328650274220615
-88.003,-91.381,345,22,0.0,6.327360356698553
-88.003,-91.419,345.5,21,0.0,6.326035925210028
-88.003,-91.457,346.5,22,0.0,6.324711440777951
-88.003,-91.495,349.5,23,0.0,6.323386668826999
-88.003,-91.533,346,22,0.0,6.322062942492367
-88.003,-91.571,346,23,0.0,6.320738694646451
-88.003,-91.608,346.5,25,0.0,6.319449243719054
-88.003,-91.646,347,26,0.0,6.31812497285162
-88.003,-91.684,348,27,0.0,6.316800652513584
-88.003,-91.722,344,27,0.0,6.315477145538437
-88.003,-91.76,342,26,0.0,6.314153355098392
-88.003,-91.798,338,24,0.0,6.312829908868455
-88.003,-91.835,334.5,23,0.0,6.311541258304018
-88.003,-91.873,330,22,0.0,6.310217952688087
-88.003,-91.911,331,26,0.0,6.308893817202231
-88.003,-91.949,335,28,0.0,6.307569244360225
-88.003,-91.987,336.5,31,0.0,6.306245097007255
-88.002,-92.024,339,34,0.0,6.304916289162663
-88.002,-92.062,341,34,0.0,6.303591468808928
-88.002,-92.1,341.5,33,0.0,6.302266918919819
-88.002,-92.138,346,33,0.0,6.300941777802956
-88.002,-92.176,344.5,33,0.0,6.29961761381314
-88.002,-92.214,343.5,31,0.0,6.298293408480736
-88.002,-92.251,344.5,28,0.0,6.297003777376221
-88.002,-92.289,348,25,0.0,6.295678941361755
-88.002,-92.327,349.5,21,0.0,6.294354457677784
-88.002,-92.365,350,19,0.0,6.293030170128378
-88.002,-92.402,348,17,0.0,6.29174116050813
-88.002,-92.44,347,17,0.0,6.290417187512211
-88.002,-92.478,346,18,0.0,6.289093255602046
-88.002,-92.516,349,19,0.0,6.287768738234194
-88.002,-92.554,350,24,0.0,6.286444576674941
-88.002,-92.591,351,32,0.0,6.285155298494294
-88.002,-92.629,348.5,39,0.0,6.283831770761287
-88.002,-92.667,350.5,39,0.0,6.282507581484279
-88.001,-92.705,352.5,36,0.0,6.2811321882732045
-88.001,-92.742,353.5,36,0.0,6.2798424366442855
-88.001,-92.78,354.5,34,0.0,6.278517876232603
-88.001,-92.818,361,33,0.0,6.27719249981765
-88.001,-92.856,366.5,31,0.0,6.275867327074705
-88.001,-92.894,367,29,0.0,6.274542985726403
-88.001,-92.931,371.5,29,0.0,6.273252912431321
-88.001,-92.969,374.5,31,0.0,6.271928274520653
-88.001,-93.007,377.5,33,0.0,6.270603685810281
-88.001,-93.045,379,34,0.0,6.2692793820613275
-88.001,-93.082,383.5,32,0.0,6.267989500249911
-88.001,-93.12,385.5,31,0.0,6.266665218067431
-88.001,-93.158,390.5,31,0.0,6.265340517032851
-88.001,-93.196,394,30,0.0,6.264016103270168
-88.001,-93.233,396,30,0.0,6.262726813849155
-88,-93.271,396.5,32,0.0,6.261341864704731
-88,-93.309,400.5,34,0.0,6.260016869138639
-88,-93.346,402.5,34,0.0,6.258727091246185
-88,-93.384,399.5,32,0.0,6.257403301194444
-88,-93.422,401.5,30,0.0,6.256078782772672
-88,-93.46,403.5,28,0.0,6.2547543205100045
-88,-85.935,-52,9,0.0,6.517395387506488
-88,-85.972,-54.5,11,0.0,6.516106654470435
-88,-86.01,-58.5,12,0.0,6.514783258016355
-88,-86.048,-62,13,0.0,6.513459725741055
-88,-86.085,-64.5,12,0.0,6.512170826320279
-88,-86.123,-64,10,0.0,6.510846555474436
-88.001,-86.161,-63,9,0.0,6.509459256361084
-88.001,-86.198,-62,8,0.0,6.50817029169621
-88.001,-86.236,-63,9,0.0,6.506846753978874
-88.001,-86.274,-64.5,9,0.0,6.505523240641928
-88.001,-86.312,-66,7,0.0,6.504199673909185
-88.001,-86.349,-66.5,3,0.0,6.502910736595975
-88.001,-86.387,-66.5,2,0.0,6.501586831106872
-88.001,-86.425,-64.5,3,0.0,6.5002625605140665
-88.001,-86.463,-63.5,1,0.0,6.498938395554869
-88.001,-86.5,-63.5,2,0.0,6.4976491811058
-88.001,-86.538,-65,5,0.0,6.4963253088299435
-88.001,-86.576,-67,6,0.0,6.49500146556254
-88.002,-86.614,-69.5,5,0.0,6.49362264970661
-88.002,-86.651,-70,4,0.0,6.492333968709422
-88.002,-86.689,-69.5,4,0.0,6.491010252688642
-88.002,-86.727,-68.5,4,0.0,6.489686411288626
-88.002,-86.765,-67.5,4,0.0,6.488362523451906
-88.002,-86.802,-67,3,0.0,6.487073504940391
-88.002,-86.84,-66.5,2,0.0,6.485749605521822
-88.002,-86.878,-67.5,3,0.0,6.4844258964828265
-88.002,-86.916,-69.5,6,0.0,6.483102300045217
-88.002,-86.953,-72,5,0.0,6.481813579862566
-88.002,-86.991,-73.5,8,0.0,6.480489819688407
-88.002,-87.029,-77.5,13,0.0,6.479166408935599
-88.002,-87.067,-82.5,16,0.0,6.477843113100929
-88.002,-87.105,-86.5,16,0.0,6.4765196193158925
-88.003,-87.142,-90,15,0.0,6.475185054120506
-88.003,-87.18,-94,14,0.0,6.473862143301501
-88.003,-87.218,-96.5,14,0.0,6.472538957915449
-88.003,-87.256,-100.5,16,0.0,6.471215968724768
-88.003,-87.293,-105,15,0.0,6.469927853082074
-88.003,-87.331,-109.5,15,0.0,6.468604867197481
-88.003,-87.369,-113.5,14,0.0,6.467281765784581
-88.003,-87.407,-117.5,15,0.0,6.4659586277891705
-88.003,-87.445,-124.5,17,0.0,6.464635923981348
-88.003,-87.483,-129.5,14,0.0,6.463312871297552
-88.003,-87.52,-133,10,0.0,6.462024387838863
-88.003,-87.558,-136.5,10,0.0,6.460701031862473
-88.003,-87.596,-139.5,10,0.0,6.459377563831906
-88.003,-87.634,-140,11,0.0,6.458053670865801
-88.003,-87.672,-137.5,12,0.0,6.456729275177278
-88.003,-87.709,-134.5,12,0.0,6.455439612627038
-88.003,-87.747,-129.5,13,0.0,6.454114762611765
-88.004,-87.785,-124.5,15,0.0,6.4527552949689175
-88.004,-87.823,-118.5,18,0.0,6.451430890087402
-88.004,-87.861,-112.5,19,0.0,6.450106455581113
-88.004,-87.899,-106.5,18,0.0,6.44878199203176
-88.004,-87.936,-99.5,21,0.0,6.447492173951665
-88.004,-87.974,-90.5,25,0.0,6.446167184582457
-88.004,-88.012,-80.5,22,0.0,6.444842011162413
-88.004,-88.05,-73.5,21,0.0,6.443517281214773
-88.004,-88.088,-65.5,22,0.0,6.442192368380571
-88.004,-88.126,-58,22,0.0,6.44086750834506
-88.004,-88.163,-49,22,0.0,6.43957722299257
-88.004,-88.201,-41.5,23,0.0,6.438252314198185
-88.004,-88.239,-32.5,23,0.0,6.436927146458206
-88.004,-88.277,-25,21,0.0,6.435602190566684
-88.004,-88.315,-17.5,20,0.0,6.434277211999551
-88.004,-88.353,-10,18,0.0,6.432952211338598
-88.004,-88.39,-5,15,0.0,6.431662419353447
-88.004,-88.428,1,16,0.0,6.4303376119038225
-88.004,-88.466,7,18,0.0,6.429012784091621
-88.004,-88.504,12.5,21,0.0,6.4276880148688225
-88.004,-88.542,21.5,21,0.0,6.4263626778548435
-88.004,-88.58,29,20,0.0,6.42503755733306
-88.004,-88.618,37,18,0.0,6.423712340403993
-88.004,-88.655,42.5,15,0.0,6.4224223396840845
-88.005,-88.693,48,13,0.0,6.421078734311965
-88.005,-88.731,52.5,14,0.0,6.419754678902602
-88.005,-88.769,57.5,15,0.0,6.418430529405483
-88.005,-88.807,62,16,0.0,6.417106443145032
-88.005,-88.845,66,16,0.0,6.415782420703367
-88.005,-88.883,70.5,15,0.0,6.41445830591836
-88.005,-88.921,75.5,13,0.0,6.413134099370959
-88.005,-88.958,78.5,12,0.0,6.411845020917343
